,,,insample,outOfSample,PnL,PPN
LTC,0.0,2022-08-21,0.06458680205177159,0.08385312313717841,611.5154692464886,0.00023696533382913833
LTC,0.0,2022-08-22,0.06679489370442127,0.07791381939395647,494.64156982393257,0.00019318203670235794
LTC,1e-07,2022-08-08,0.04917355858446115,0.059215917826135556,430.49611548756303,0.0001362143910510576
LTC,1e-07,2022-08-09,0.049595229111722205,0.056098285622878885,417.7782582180611,0.00013924002892043482
LTC,1e-07,2022-08-10,0.05063325961920384,0.03287012425534752,677.2250333068064,0.0002774742298410904
LTC,1e-07,2022-08-11,0.05146844060347,0.03897873576192812,390.71949062186917,0.0002830499257239636
LTC,1e-07,2022-08-12,0.053309162261164666,-0.007088530849985508,245.77288355588811,0.00012933741890815335
LTC,1e-07,2022-08-13,0.056691057095870745,0.01229878184724087,439.81028317575664,0.00032328536687279834
LTC,1e-07,2022-08-14,0.05262168897974073,0.06120845745526304,890.355423215341,0.000511436817627089
LTC,1e-07,2022-08-15,0.06136663612990434,0.06375760841230105,414.59046417581914,0.00015701718422292749
LTC,1e-07,2022-08-16,0.06275197796848186,0.06770993258893443,1280.0272259132385,0.000726759632838926
LTC,1e-07,2022-08-17,0.06854330666244535,0.08964132824692184,691.5108403463977,0.0003230315236196454
LTC,1e-07,2022-08-18,0.07052683307677077,0.10269132977349205,230.80449826996642,8.183886861381455e-05
LTC,1e-07,2022-08-19,0.07402640997268717,-0.0014712318723750784,596.1657313003843,0.00022924194811797685
LTC,1e-07,2022-08-20,0.06351905681100123,0.05654806288680769,694.0092012400911,0.00029151549865618476
LTC,1e-07,2022-08-21,0.06442896120899189,0.08586258936937452,569.0782914012094,0.00019221922419376038
LTC,1e-07,2022-08-22,0.06679489370442127,0.07791381939395647,494.64156982393257,0.00019318203670235794
LTC,2e-07,2022-08-08,0.04917355858446115,0.059215917826135556,430.49611548756303,0.0001362143910510576
LTC,2e-07,2022-08-09,0.049259256839153,0.061767752162951495,454.69971617900563,0.00014857260139193487
LTC,2e-07,2022-08-10,0.05063325961920384,0.03287012425534752,677.2250333068064,0.0002774742298410904
LTC,2e-07,2022-08-11,0.05146844060347,0.03897873576192812,390.71949062186917,0.0002830499257239636
LTC,2e-07,2022-08-12,0.053309162261164666,-0.007088530849985508,245.77288355588811,0.00012933741890815335
LTC,2e-07,2022-08-13,0.056691057095870745,0.01229878184724087,439.81028317575664,0.00032328536687279834
LTC,2e-07,2022-08-14,0.05262349562198121,0.06139818951257303,890.355423215341,0.000511436817627089
LTC,2e-07,2022-08-15,0.06136663612990434,0.06375760841230105,414.59046417581914,0.00015701718422292749
LTC,2e-07,2022-08-16,0.06275197796848186,0.06770993258893443,1280.0272259132385,0.000726759632838926
LTC,2e-07,2022-08-17,0.06854330666244535,0.08964132824692184,691.5108403463977,0.0003230315236196454
LTC,2e-07,2022-08-18,0.07052683307677077,0.10269132977349205,230.80449826996642,8.183886861381455e-05
LTC,2e-07,2022-08-19,0.07401262600478564,-0.0018046001823537328,586.1333588883965,0.00022713187183001946
LTC,2e-07,2022-08-20,0.06351905681100123,0.05654806288680769,694.0092012400911,0.00029151549865618476
LTC,2e-07,2022-08-21,0.06442896120899189,0.08586258936937452,569.0782914012094,0.00019221922419376038
LTC,2e-07,2022-08-22,0.06679489370442127,0.07791381939395647,494.64156982393257,0.00019318203670235794
LTC,5e-07,2022-08-08,0.04917355858446115,0.059215917826135556,430.49611548756303,0.0001362143910510576
LTC,5e-07,2022-08-09,0.049259256839153,0.061767752162951495,454.69971617900563,0.00014857260139193487
LTC,5e-07,2022-08-10,0.05063325961920384,0.03287012425534752,677.2250333068064,0.0002774742298410904
LTC,5e-07,2022-08-11,0.05146844060347,0.03897873576192812,390.71949062186917,0.0002830499257239636
LTC,5e-07,2022-08-12,0.053309162261164666,-0.007088530849985508,245.77288355588811,0.00012933741890815335
LTC,5e-07,2022-08-13,0.056691057095870745,0.01229878184724087,439.81028317575664,0.00032328536687279834
LTC,5e-07,2022-08-14,0.05262168897974073,0.06120845745526304,890.355423215341,0.000511436817627089
LTC,5e-07,2022-08-15,0.06127498556476518,0.06208685945157799,290.9798998868773,0.00010317371574801347
LTC,5e-07,2022-08-16,0.06275197796848186,0.06770993258893443,1280.0272259132385,0.000726759632838926
LTC,5e-07,2022-08-17,0.06854330666244535,0.08964132824692184,691.5108403463977,0.0003230315236196454
LTC,5e-07,2022-08-18,0.07050488108036046,0.10430850161980654,229.49668695340654,8.254595069467651e-05
LTC,5e-07,2022-08-19,0.07401262600478564,-0.0018046001823537328,586.1333588883965,0.00022713187183001946
LTC,5e-07,2022-08-20,0.06351905681100123,0.05654806288680769,694.0092012400911,0.00029151549865618476
LTC,5e-07,2022-08-21,0.06442896120899189,0.08586258936937452,569.0782914012094,0.00019221922419376038
LTC,5e-07,2022-08-22,0.0666518578327846,0.07460658225727801,508.7592772959315,0.00018429909906503077
LTC,1e-06,2022-08-08,0.04917355858446115,0.059215917826135556,430.49611548756303,0.0001362143910510576
LTC,1e-06,2022-08-09,0.049259256839153,0.061767752162951495,454.69971617900563,0.00014857260139193487
LTC,1e-06,2022-08-10,0.05063325961920384,0.03287012425534752,677.2250333068064,0.0002774742298410904
LTC,1e-06,2022-08-11,0.05146844060347,0.03897873576192812,390.71949062186917,0.0002830499257239636
LTC,1e-06,2022-08-12,0.053309162261164666,-0.007088530849985508,245.77288355588811,0.00012933741890815335
LTC,1e-06,2022-08-13,0.056691057095870745,0.01229878184724087,439.81028317575664,0.00032328536687279834
LTC,1e-06,2022-08-14,0.05262168897974073,0.06120845745526304,890.355423215341,0.000511436817627089
LTC,1e-06,2022-08-15,0.06127498556476518,0.06208685945157799,290.9798998868773,0.00010317371574801347
LTC,1e-06,2022-08-16,0.06275197796848186,0.06770993258893443,1280.0272259132385,0.000726759632838926
LTC,1e-06,2022-08-17,0.068442506282272,0.09067653401202203,675.8322786092718,0.0003043363055452395
LTC,1e-06,2022-08-18,0.07050488108036046,0.10430850161980654,229.49668695340654,8.254595069467651e-05
LTC,1e-06,2022-08-19,0.07401262600478564,-0.0018046001823537328,586.1333588883965,0.00022713187183001946
LTC,1e-06,2022-08-20,0.06351905681100123,0.05654806288680769,694.0092012400911,0.00029151549865618476
LTC,1e-06,2022-08-21,0.06442896120899189,0.08586258936937452,569.0782914012094,0.00019221922419376038
LTC,1e-06,2022-08-22,0.0666518578327846,0.07460658225727801,508.7592772959315,0.00018429909906503077
LTC,2e-06,2022-08-08,0.04917355858446115,0.059215917826135556,430.49611548756303,0.0001362143910510576
LTC,2e-06,2022-08-09,0.049259256839153,0.061767752162951495,454.69971617900563,0.00014857260139193487
LTC,2e-06,2022-08-10,0.05056641136846218,0.03575101086023247,723.0969032816337,0.0002697394983155631
LTC,2e-06,2022-08-11,0.05146844060347,0.03897873576192812,390.71949062186917,0.0002830499257239636
LTC,2e-06,2022-08-12,0.053309162261164666,-0.007088530849985508,245.77288355588811,0.00012933741890815335
LTC,2e-06,2022-08-13,0.056691057095870745,0.01229878184724087,439.81028317575664,0.00032328536687279834
LTC,2e-06,2022-08-14,0.05262168897974073,0.06120845745526304,890.355423215341,0.000511436817627089
LTC,2e-06,2022-08-15,0.06127498556476518,0.06208685945157799,290.9798998868773,0.00010317371574801347
LTC,2e-06,2022-08-16,0.06275197796848186,0.06770993258893443,1280.0272259132385,0.000726759632838926
LTC,2e-06,2022-08-17,0.068442506282272,0.09067653401202203,675.8322786092718,0.0003043363055452395
LTC,2e-06,2022-08-18,0.07052683307677077,0.10269132977349205,230.80449826996642,8.183886861381455e-05
LTC,2e-06,2022-08-19,0.07401262600478564,-0.0018046001823537328,586.1333588883965,0.00022713187183001946
LTC,2e-06,2022-08-20,0.06335196792664144,0.0581804889463976,677.8819181718743,0.00025477789806076283
LTC,2e-06,2022-08-21,0.06442896120899189,0.08586258936937452,569.0782914012094,0.00019221922419376038
LTC,2e-06,2022-08-22,0.0666518578327846,0.07460658225727801,508.7592772959315,0.00018429909906503077
LTC,5e-06,2022-08-08,0.04893265553258619,0.056460436332938846,411.4509885024875,0.0001239156636386122
LTC,5e-06,2022-08-09,0.049259256839153,0.061767752162951495,454.69971617900563,0.00014857260139193487
LTC,5e-06,2022-08-10,0.05056641136846218,0.03575101086023247,723.0969032816337,0.0002697394983155631
LTC,5e-06,2022-08-11,0.05146844060347,0.03897873576192812,390.71949062186917,0.0002830499257239636
LTC,5e-06,2022-08-12,0.053309162261164666,-0.007088530849985508,245.77288355588811,0.00012933741890815335
LTC,5e-06,2022-08-13,0.056691057095870745,0.01229878184724087,439.81028317575664,0.00032328536687279834
LTC,5e-06,2022-08-14,0.05262168897974073,0.06120845745526304,890.355423215341,0.000511436817627089
LTC,5e-06,2022-08-15,0.06127498556476518,0.06208685945157799,290.9798998868773,0.00010317371574801347
LTC,5e-06,2022-08-16,0.062354154562985764,0.07147072552617773,1455.7538653418733,0.0007905451229475083
LTC,5e-06,2022-08-17,0.068442506282272,0.09067653401202203,675.8322786092718,0.0003043363055452395
LTC,5e-06,2022-08-18,0.07052683307677077,0.10269132977349205,230.80449826996642,8.183886861381455e-05
LTC,5e-06,2022-08-19,0.07401262600478564,-0.0018046001823537328,586.1333588883965,0.00022713187183001946
LTC,5e-06,2022-08-20,0.06335196792664144,0.0581804889463976,677.8819181718743,0.00025477789806076283
LTC,5e-06,2022-08-21,0.06442896120899189,0.08586258936937452,569.0782914012094,0.00019221922419376038
LTC,5e-06,2022-08-22,0.0666518578327846,0.07460658225727801,508.7592772959315,0.00018429909906503077
LTC,1e-05,2022-08-08,0.04893265553258619,0.056460436332938846,411.4509885024875,0.0001239156636386122
LTC,1e-05,2022-08-09,0.049259256839153,0.061767752162951495,454.69971617900563,0.00014857260139193487
LTC,1e-05,2022-08-10,0.05063325961920384,0.03287012425534752,677.2250333068064,0.0002774742298410904
LTC,1e-05,2022-08-11,0.05146844060347,0.03897873576192812,390.71949062186917,0.0002830499257239636
LTC,1e-05,2022-08-12,0.053309162261164666,-0.007088530849985508,245.77288355588811,0.00012933741890815335
LTC,1e-05,2022-08-13,0.056691057095870745,0.01229878184724087,439.81028317575664,0.00032328536687279834
LTC,1e-05,2022-08-14,0.05262168897974073,0.06120845745526304,890.355423215341,0.000511436817627089
LTC,1e-05,2022-08-15,0.06127498556476518,0.06208685945157799,290.9798998868773,0.00010317371574801347
LTC,1e-05,2022-08-16,0.062354154562985764,0.07147072552617773,1455.7538653418733,0.0007905451229475083
LTC,1e-05,2022-08-17,0.068442506282272,0.09067653401202203,675.8322786092718,0.0003043363055452395
LTC,1e-05,2022-08-18,0.07052683307677077,0.10269132977349205,230.80449826996642,8.183886861381455e-05
LTC,1e-05,2022-08-19,0.07401262600478564,-0.0018046001823537328,586.1333588883965,0.00022713187183001946
LTC,1e-05,2022-08-20,0.06335196792664144,0.0581804889463976,677.8819181718743,0.00025477789806076283
LTC,1e-05,2022-08-21,0.06442896120899189,0.08586258936937452,569.0782914012094,0.00019221922419376038
LTC,1e-05,2022-08-22,0.0666518578327846,0.07460658225727801,508.7592772959315,0.00018429909906503077
LTC,2e-05,2022-08-08,0.048708493879433545,0.05480230000363373,382.7841978327151,0.00011126209548277515
LTC,2e-05,2022-08-09,0.04889983051773461,0.0568625881054009,456.3352826021594,0.000140824388723745
LTC,2e-05,2022-08-10,0.050147412753360654,0.03888730294910181,622.3669670331011,0.00020202637418549957
LTC,2e-05,2022-08-11,0.05132739390858243,0.04066461984455938,378.28601246561624,0.00024881045457295797
LTC,2e-05,2022-08-12,0.05317398352094438,-0.005527364859393646,214.62186167468312,0.00010948896068883022
LTC,2e-05,2022-08-13,0.05637836369006133,0.015473589863553183,443.64042128457794,0.0003411454425974652
LTC,2e-05,2022-08-14,0.052263068630466814,0.0682103281212898,1163.3574796521916,0.0005931976422133727
LTC,2e-05,2022-08-15,0.060853518070250856,0.05641194561990748,333.468259065266,0.00011418841810009477
LTC,2e-05,2022-08-16,0.06183742279961291,0.07856649407596217,1464.8338119888704,0.0007869253210597161
LTC,2e-05,2022-08-17,0.068442506282272,0.09067653401202203,675.8322786092718,0.0003043363055452395
LTC,2e-05,2022-08-18,0.07044705185164302,0.10566074558867877,161.63724586194084,6.122248107148319e-05
LTC,2e-05,2022-08-19,0.07394603808063993,-0.0016871656400216928,589.8321890230362,0.00022856487368343325
LTC,2e-05,2022-08-20,0.06325454602379921,0.058659444278501005,713.9978632150678,0.000251344508370831
LTC,2e-05,2022-08-21,0.06442896120899189,0.08586258936937452,569.0782914012094,0.00019221922419376038
LTC,2e-05,2022-08-22,0.06652825110953653,0.07364247290057424,496.4326624603288,0.00016327355530742046
LTC,5e-05,2022-08-08,0.0485943933940447,0.051554423097984414,397.14504996461676,0.00012409242727230856
LTC,5e-05,2022-08-09,0.048669561635119485,0.05667632976398462,494.125223111328,0.00016359085719950837
LTC,5e-05,2022-08-10,0.04793067585658983,0.042481402246885014,704.3298993589531,0.00021733852510414807
LTC,5e-05,2022-08-11,0.04882482844144165,0.054635027093993815,418.5705300856413,0.00013588105658433706
LTC,5e-05,2022-08-12,0.05168496067502315,0.018847007900050894,405.3007623916738,0.00012133281021293155
LTC,5e-05,2022-08-13,0.05562213746432121,0.03914709755486079,560.428816942028,0.00024150580609001566
LTC,5e-05,2022-08-14,0.052263068630466814,0.0682103281212898,1163.3574796521916,0.0005931976422133727
LTC,5e-05,2022-08-15,0.06059875941135473,0.05872484401206701,384.2923175368096,0.0001455440856298633
LTC,5e-05,2022-08-16,0.06183742279961291,0.07856649407596217,1464.8338119888704,0.0007869253210597161
LTC,5e-05,2022-08-17,0.06765734548609637,0.0865861670136201,642.5198884885331,0.0002632584998633431
LTC,5e-05,2022-08-18,0.07024472037102591,0.10784587702704862,260.4818979731727,0.00010502199259887566
LTC,5e-05,2022-08-19,0.07351544814456434,-0.003879118065952536,526.9254693312275,0.0002010761515975861
LTC,5e-05,2022-08-20,0.06325454602379921,0.058659444278501005,713.9978632150678,0.000251344508370831
LTC,5e-05,2022-08-21,0.06423989495078164,0.08602940694756667,652.0030101622754,0.00021164448614293047
LTC,5e-05,2022-08-22,0.06652825110953653,0.07364247290057424,496.4326624603288,0.00016327355530742046
LTC,0.0001,2022-08-08,0.0485943933940447,0.051554423097984414,397.14504996461676,0.00012409242727230856
LTC,0.0001,2022-08-09,0.048669561635119485,0.05667632976398462,494.125223111328,0.00016359085719950837
LTC,0.0001,2022-08-10,0.04793067585658983,0.042481402246885014,704.3298993589531,0.00021733852510414807
LTC,0.0001,2022-08-11,0.04882482844144165,0.054635027093993815,418.5705300856413,0.00013588105658433706
LTC,0.0001,2022-08-12,0.050987409699599695,0.015292628202994929,393.04493404214713,0.00012358376102859905
LTC,0.0001,2022-08-13,0.05425869539682915,0.037761760823834645,504.39752367698486,0.00018140504439633412
LTC,0.0001,2022-08-14,0.05053877211804425,0.085531784785017,1832.9273142260215,0.0005653984506057053
LTC,0.0001,2022-08-15,0.06059875941135473,0.05872484401206701,384.2923175368096,0.0001455440856298633
LTC,0.0001,2022-08-16,0.060726488213066365,0.09864124846827849,1657.2531906815468,0.0005144101499438613
LTC,0.0001,2022-08-17,0.0671809111770596,0.08570386206217495,603.7213502130079,0.00024143023744962908
LTC,0.0001,2022-08-18,0.06878713723250807,0.10734620263694317,292.26502467492475,0.0001043694718316659
LTC,0.0001,2022-08-19,0.07241428234847713,-0.004998880543095163,542.9200244722099,0.0002056092405675338
LTC,0.0001,2022-08-20,0.06133110985493728,0.05678086941867222,737.8947453217511,0.00025092162978559345
LTC,0.0001,2022-08-21,0.062229412504261394,0.08900327667101005,646.5870817116781,0.00021125832836785995
LTC,0.0001,2022-08-22,0.06462432888675873,0.07959683238826121,390.62444496238413,0.00013284780658560276
LTC,0.0002,2022-08-08,0.04341775960517502,0.05788917697225848,432.58952120730385,0.00013516595307261895
LTC,0.0002,2022-08-09,0.044135662243809826,0.0464791089693124,528.787479227224,0.00018105881424426297
LTC,0.0002,2022-08-10,0.04793067585658983,0.042481402246885014,704.3298993589531,0.00021733852510414807
LTC,0.0002,2022-08-11,0.04353984712208625,0.04966017304492043,432.947221774147,0.00014333945806424092
LTC,0.0002,2022-08-12,0.050987409699599695,0.015292628202994929,393.04493404214713,0.00012358376102859905
LTC,0.0002,2022-08-13,0.05425869539682915,0.037761760823834645,504.39752367698486,0.00018140504439633412
LTC,0.0002,2022-08-14,0.04416865128647518,0.07905498820922163,1831.976663151027,0.0005757615979056998
LTC,0.0002,2022-08-15,0.06059875941135473,0.05872484401206701,384.2923175368096,0.0001455440856298633
LTC,0.0002,2022-08-16,0.060726488213066365,0.09864124846827849,1657.2531906815468,0.0005144101499438613
LTC,0.0002,2022-08-17,0.0671809111770596,0.08570386206217495,603.7213502130079,0.00024143023744962908
LTC,0.0002,2022-08-18,0.06878713723250807,0.10734620263694317,292.26502467492475,0.0001043694718316659
LTC,0.0002,2022-08-19,0.07241428234847713,-0.004998880543095163,542.9200244722099,0.0002056092405675338
LTC,0.0002,2022-08-20,0.06133110985493728,0.05678086941867222,737.8947453217511,0.00025092162978559345
LTC,0.0002,2022-08-21,0.062229412504261394,0.08900327667101005,646.5870817116781,0.00021125832836785995
LTC,0.0002,2022-08-22,0.06462432888675873,0.07959683238826121,390.62444496238413,0.00013284780658560276
LTC,0.0005,2022-08-08,0.0,0.0,0.0,
LTC,0.0005,2022-08-09,0.0,0.0,0.0,
LTC,0.0005,2022-08-10,0.0,0.0,0.0,
LTC,0.0005,2022-08-11,0.0,0.0,0.0,
LTC,0.0005,2022-08-12,0.0,0.0,0.0,
LTC,0.0005,2022-08-13,0.0,0.0,0.0,
LTC,0.0005,2022-08-14,0.0,0.0,0.0,
LTC,0.0005,2022-08-15,0.0,0.0,0.0,
LTC,0.0005,2022-08-16,0.0,0.0,0.0,
LTC,0.0005,2022-08-17,0.0,0.0,0.0,
LTC,0.0005,2022-08-18,0.0,0.0,0.0,
LTC,0.0005,2022-08-19,0.061676217361077645,-0.018403155832499518,301.02308800561303,0.00012235213706808485
LTC,0.0005,2022-08-20,0.0,0.0,0.0,
LTC,0.0005,2022-08-21,0.0,0.0,0.0,
LTC,0.0005,2022-08-22,0.050542764115244276,0.05268538102617737,251.86801489593847,9.124820014235717e-05
LTC,0.001,2022-08-08,0.0,0.0,0.0,
LTC,0.001,2022-08-09,0.0,0.0,0.0,
LTC,0.001,2022-08-10,0.0,0.0,0.0,
LTC,0.001,2022-08-11,0.0,0.0,0.0,
LTC,0.001,2022-08-12,0.0,0.0,0.0,
LTC,0.001,2022-08-13,0.0,0.0,0.0,
LTC,0.001,2022-08-14,0.0,0.0,0.0,
LTC,0.001,2022-08-15,0.0,0.0,0.0,
LTC,0.001,2022-08-16,0.0,0.0,0.0,
LTC,0.001,2022-08-17,0.0,0.0,0.0,
LTC,0.001,2022-08-18,0.0,0.0,0.0,
LTC,0.001,2022-08-19,0.0,0.0,0.0,
LTC,0.001,2022-08-20,0.0,0.0,0.0,
LTC,0.001,2022-08-21,0.0,0.0,0.0,
LTC,0.001,2022-08-22,0.0,0.0,0.0,
DOGE,0.0,2022-08-08,0.09077103925026153,0.055786934476679595,785.2158532640907,0.00028859898557550764
DOGE,0.0,2022-08-09,0.09094764325862281,0.1683016458188119,358.5330914278173,0.00010996738174309347
DOGE,0.0,2022-08-10,0.09053718408023381,0.0716977432374748,766.3525899032742,0.00031921165051174047
DOGE,0.0,2022-08-11,0.09399392128420259,0.06026661695965441,656.9183596035255,0.00023125578993991172
DOGE,0.0,2022-08-12,0.09371191069224671,0.09228128647153877,1068.4071760757374,0.0003583974032611431
DOGE,0.0,2022-08-13,0.09032255133607547,0.1309749099702655,1025.8105491758452,0.0004036993819256576
DOGE,0.0,2022-08-14,0.09410650545203236,0.11822521499106498,586.3299687600565,0.0002203762239005945
DOGE,0.0,2022-08-15,0.09894439617408746,0.11506170018220785,626.0149746385835,0.00022676558550229216
DOGE,0.0,2022-08-16,0.09644588989999547,0.09764141790667469,667.5249440322606,0.00021809782950680574
DOGE,0.0,2022-08-17,0.09796399678795986,0.1193918541465886,399.03922967066796,0.00013570920965040473
DOGE,0.0,2022-08-18,0.09752754597141444,0.0730455326127416,300.9495054354883,0.00010902778752780909
DOGE,0.0,2022-08-19,0.10298533449983038,0.048957844176348964,479.62000711943784,0.0001631094478111964
DOGE,0.0,2022-08-20,0.09251651285873008,0.14157451152639322,1059.4092599350702,0.00041366055629346213
DOGE,0.0,2022-08-21,0.09515823507452748,0.07584970650381784,784.2041097820862,0.000299224983328401
DOGE,0.0,2022-08-22,0.09504694944703018,0.10018493121715755,708.7511712695249,0.00027463431158120967
DOGE,1e-07,2022-08-08,0.09077103925026153,0.055786934476679595,785.2158532640907,0.00028859898557550764
DOGE,1e-07,2022-08-09,0.09094764325862281,0.1683016458188119,358.5330914278173,0.00010996738174309347
DOGE,1e-07,2022-08-10,0.09053718408023381,0.0716977432374748,766.3525899032742,0.00031921165051174047
DOGE,1e-07,2022-08-11,0.09399392128420259,0.06026661695965441,656.9183596035255,0.00023125578993991172
DOGE,1e-07,2022-08-12,0.09371191069224671,0.09228128647153877,1068.4071760757374,0.0003583974032611431
DOGE,1e-07,2022-08-13,0.09032255133607547,0.1309749099702655,1025.8105491758452,0.0004036993819256576
DOGE,1e-07,2022-08-14,0.09410650545203236,0.11822521499106498,586.3299687600565,0.0002203762239005945
DOGE,1e-07,2022-08-15,0.09894439617408746,0.11506170018220785,626.0149746385835,0.00022676558550229216
DOGE,1e-07,2022-08-16,0.09644588989999547,0.09764141790667469,667.5249440322606,0.00021809782950680574
DOGE,1e-07,2022-08-17,0.09795516151208017,0.12091915764141625,410.3400114931277,0.00014147653724455475
DOGE,1e-07,2022-08-18,0.09752754597141444,0.0730455326127416,300.9495054354883,0.00010902778752780909
DOGE,1e-07,2022-08-19,0.10298533449983038,0.048957844176348964,479.62000711943784,0.0001631094478111964
DOGE,1e-07,2022-08-20,0.0925180015981879,0.14163799475400163,1059.4092599350702,0.00041366055629346213
DOGE,1e-07,2022-08-21,0.09515823507452748,0.07584970650381784,784.2041097820862,0.000299224983328401
DOGE,1e-07,2022-08-22,0.09504694944703018,0.10018493121715755,708.7511712695249,0.00027463431158120967
DOGE,2e-07,2022-08-08,0.09077103925026153,0.055786934476679595,785.2158532640907,0.00028859898557550764
DOGE,2e-07,2022-08-09,0.09094764325862281,0.1683016458188119,358.5330914278173,0.00010996738174309347
DOGE,2e-07,2022-08-10,0.09053718408023381,0.0716977432374748,766.3525899032742,0.00031921165051174047
DOGE,2e-07,2022-08-11,0.09399392128420259,0.06026661695965441,656.9183596035255,0.00023125578993991172
DOGE,2e-07,2022-08-12,0.09371191069224671,0.09228128647153877,1068.4071760757374,0.0003583974032611431
DOGE,2e-07,2022-08-13,0.09032255133607547,0.1309749099702655,1025.8105491758452,0.0004036993819256576
DOGE,2e-07,2022-08-14,0.09410650545203236,0.11822521499106498,586.3299687600565,0.0002203762239005945
DOGE,2e-07,2022-08-15,0.09894439617408746,0.11506170018220785,626.0149746385835,0.00022676558550229216
DOGE,2e-07,2022-08-16,0.09644588989999547,0.09764141790667469,667.5249440322606,0.00021809782950680574
DOGE,2e-07,2022-08-17,0.09795516151208017,0.12091915764141625,410.3400114931277,0.00014147653724455475
DOGE,2e-07,2022-08-18,0.09752754597141444,0.0730455326127416,300.9495054354883,0.00010902778752780909
DOGE,2e-07,2022-08-19,0.10298533449983038,0.048957844176348964,479.62000711943784,0.0001631094478111964
DOGE,2e-07,2022-08-20,0.0925180015981879,0.14163799475400163,1059.4092599350702,0.00041366055629346213
DOGE,2e-07,2022-08-21,0.09515823507452748,0.07584970650381784,784.2041097820862,0.000299224983328401
DOGE,2e-07,2022-08-22,0.09504694944703018,0.10018493121715755,708.7511712695249,0.00027463431158120967
DOGE,5e-07,2022-08-08,0.09077103925026153,0.055786934476679595,785.2158532640907,0.00028859898557550764
DOGE,5e-07,2022-08-09,0.09094764325862281,0.1683016458188119,358.5330914278173,0.00010996738174309347
DOGE,5e-07,2022-08-10,0.09053718408023381,0.0716977432374748,766.3525899032742,0.00031921165051174047
DOGE,5e-07,2022-08-11,0.09399392128420259,0.06026661695965441,656.9183596035255,0.00023125578993991172
DOGE,5e-07,2022-08-12,0.09371191069224671,0.09228128647153877,1068.4071760757374,0.0003583974032611431
DOGE,5e-07,2022-08-13,0.09032255133607547,0.1309749099702655,1025.8105491758452,0.0004036993819256576
DOGE,5e-07,2022-08-14,0.09410650545203236,0.11822521499106498,586.3299687600565,0.0002203762239005945
DOGE,5e-07,2022-08-15,0.09894439617408746,0.11506170018220785,626.0149746385835,0.00022676558550229216
DOGE,5e-07,2022-08-16,0.09644588989999547,0.09764141790667469,667.5249440322606,0.00021809782950680574
DOGE,5e-07,2022-08-17,0.09795516151208017,0.12091915764141625,410.3400114931277,0.00014147653724455475
DOGE,5e-07,2022-08-18,0.09752754597141444,0.0730455326127416,300.9495054354883,0.00010902778752780909
DOGE,5e-07,2022-08-19,0.10298533449983038,0.048957844176348964,479.62000711943784,0.0001631094478111964
DOGE,5e-07,2022-08-20,0.0925180015981879,0.14163799475400163,1059.4092599350702,0.00041366055629346213
DOGE,5e-07,2022-08-21,0.09515823507452748,0.07584970650381784,784.2041097820862,0.000299224983328401
DOGE,5e-07,2022-08-22,0.09497706536932471,0.09942453761254266,731.9535675684452,0.00028362246863979914
DOGE,1e-06,2022-08-08,0.09077103925026153,0.055786934476679595,785.2158532640907,0.00028859898557550764
DOGE,1e-06,2022-08-09,0.09094764325862281,0.1683016458188119,358.5330914278173,0.00010996738174309347
DOGE,1e-06,2022-08-10,0.09053718408023381,0.0716977432374748,766.3525899032742,0.00031921165051174047
DOGE,1e-06,2022-08-11,0.09391179064542665,0.059821817358789,668.26232362594,0.0002386081681346665
DOGE,1e-06,2022-08-12,0.09371191069224671,0.09228128647153877,1068.4071760757374,0.0003583974032611431
DOGE,1e-06,2022-08-13,0.09032255133607547,0.1309749099702655,1025.8105491758452,0.0004036993819256576
DOGE,1e-06,2022-08-14,0.09402205870247038,0.11936180777899641,548.9912618243575,0.00020790800081388157
DOGE,1e-06,2022-08-15,0.09894439617408746,0.11506170018220785,626.0149746385835,0.00022676558550229216
DOGE,1e-06,2022-08-16,0.09644588989999547,0.09764141790667469,667.5249440322606,0.00021809782950680574
DOGE,1e-06,2022-08-17,0.09795516151208017,0.12091915764141625,410.3400114931277,0.00014147653724455475
DOGE,1e-06,2022-08-18,0.09752754597141444,0.0730455326127416,300.9495054354883,0.00010902778752780909
DOGE,1e-06,2022-08-19,0.10298533449983038,0.048957844176348964,479.62000711943784,0.0001631094478111964
DOGE,1e-06,2022-08-20,0.0925180015981879,0.14163799475400163,1059.4092599350702,0.00041366055629346213
DOGE,1e-06,2022-08-21,0.09515823507452748,0.07584970650381784,784.2041097820862,0.000299224983328401
DOGE,1e-06,2022-08-22,0.09497706536932471,0.09942453761254266,731.9535675684452,0.00028362246863979914
DOGE,2e-06,2022-08-08,0.09077103925026153,0.055786934476679595,785.2158532640907,0.00028859898557550764
DOGE,2e-06,2022-08-09,0.09094764325862281,0.1683016458188119,358.5330914278173,0.00010996738174309347
DOGE,2e-06,2022-08-10,0.09053718408023381,0.0716977432374748,766.3525899032742,0.00031921165051174047
DOGE,2e-06,2022-08-11,0.09391179064542665,0.059821817358789,668.26232362594,0.0002386081681346665
DOGE,2e-06,2022-08-12,0.09371191069224671,0.09228128647153877,1068.4071760757374,0.0003583974032611431
DOGE,2e-06,2022-08-13,0.09032255133607547,0.1309749099702655,1025.8105491758452,0.0004036993819256576
DOGE,2e-06,2022-08-14,0.09402205870247038,0.11936180777899641,548.9912618243575,0.00020790800081388157
DOGE,2e-06,2022-08-15,0.09894439617408746,0.11506170018220785,626.0149746385835,0.00022676558550229216
